pclass,survived,sex,age_orig,sibsp,parch,fare,embarked,boat_nan,title,deck,age_imp_1,age_imp_2,age_imp_3,age_imp_4,age_imp_5,deck_imp_1,deck_imp_2,deck_imp_3,deck_imp_4,deck_imp_5
3,0,male,25.0,0,0,7.05,S,0,Mr,,25.0,25.0,25.0,25.0,25.0,7.0,3.0,6.0,5.0,6.0
3,0,male,74.0,0,0,7.775,S,0,Mr,,74.0,74.0,74.0,74.0,74.0,7.0,3.0,6.0,7.0,5.0
3,1,male,14.0,0,0,9.225,S,1,Mr,,14.0,14.0,14.0,14.0,14.0,7.0,3.0,5.0,5.0,5.0
3,0,male,24.0,0,0,7.7958,S,0,Mr,,24.0,24.0,24.0,24.0,24.0,7.0,3.0,6.0,5.0,6.0
3,1,male,25.0,0,0,7.7958,S,1,Mr,,25.0,25.0,25.0,25.0,25.0,5.0,3.0,6.0,7.0,6.0
3,0,male,34.0,0,0,8.05,S,0,Mr,,34.0,34.0,34.0,34.0,34.0,7.0,4.0,5.0,7.0,6.0
3,1,male,0.4167,0,1,8.5167,C,1,Master,,0.4167,0.4167,0.4167,0.4167,0.4167,7.0,4.0,5.0,5.0,4.0
3,0,male,,1,0,6.4375,C,0,Mr,,21.0,32.5,36.5,27.0,18.0,6.0,2.0,6.0,5.0,5.0
3,0,male,,0,0,6.4375,C,0,Mr,,18.0,37.0,26.0,28.0,24.0,5.0,2.0,5.0,7.0,6.0
3,0,male,,0,0,7.225,C,0,Mr,,21.0,24.0,39.0,29.0,23.0,6.0,2.0,5.0,5.0,5.0
3,1,female,16.0,1,1,8.5167,C,1,Mrs,,16.0,16.0,16.0,16.0,16.0,5.0,5.0,6.0,7.0,5.0
3,0,male,,0,0,8.05,S,0,Mr,,25.0,33.0,24.0,16.0,23.0,7.0,3.0,6.0,5.0,5.0
3,0,male,,1,0,16.1,S,0,Mr,,28.0,21.0,31.0,2.0,38.0,5.0,2.0,5.0,6.0,6.0
3,1,female,,1,0,16.1,S,1,Mrs,,21.0,54.0,18.0,16.0,30.0,7.0,2.0,5.0,7.0,6.0
3,0,male,32.0,0,0,7.925,S,0,Mr,,32.0,32.0,32.0,32.0,32.0,5.0,4.0,5.0,7.0,6.0
3,0,male,,0,0,7.75,Q,0,Mr,F,21.0,48.0,29.0,18.0,41.0,6.0,6.0,6.0,6.0,6.0
3,0,male,,0,0,7.8958,S,0,Mr,,20.0,29.0,18.0,31.0,15.0,5.0,5.0,6.0,7.0,6.0
3,0,male,30.5,0,0,8.05,S,0,Mr,,30.5,30.5,30.5,30.5,30.5,7.0,4.0,5.0,7.0,6.0
3,0,male,44.0,0,0,8.05,S,0,Mr,,44.0,44.0,44.0,44.0,44.0,6.0,4.0,6.0,7.0,5.0
3,0,male,,0,0,7.2292,C,0,Mr,,29.0,24.0,30.0,22.0,24.0,5.0,5.0,6.0,7.0,6.0
3,1,male,25.0,0,0,0.0,S,1,Mr,,25.0,25.0,25.0,25.0,25.0,7.0,3.0,5.0,7.0,5.0
3,0,male,,0,0,7.2292,C,0,Mr,,36.0,41.0,30.0,28.0,22.0,7.0,3.0,5.0,5.0,5.0
3,1,male,7.0,1,1,15.2458,C,1,Master,,7.0,7.0,7.0,7.0,7.0,7.0,3.0,5.0,7.0,6.0
3,1,female,9.0,1,1,15.2458,C,1,Miss,,9.0,9.0,9.0,9.0,9.0,5.0,4.0,6.0,5.0,5.0
3,1,female,29.0,0,2,15.2458,C,1,Mrs,,29.0,29.0,29.0,29.0,29.0,6.0,5.0,6.0,7.0,5.0
3,0,male,36.0,0,0,7.8958,S,0,Mr,,36.0,36.0,36.0,36.0,36.0,7.0,4.0,5.0,7.0,6.0
3,1,female,18.0,0,0,9.8417,S,1,Miss,,18.0,18.0,18.0,18.0,18.0,5.0,3.0,6.0,7.0,6.0
3,1,female,63.0,0,0,9.5875,S,1,Mrs,,63.0,63.0,63.0,63.0,63.0,6.0,3.0,5.0,6.0,6.0
3,0,male,,1,1,14.5,S,0,Master,,0.75,9.0,2.0,7.0,0.6667,7.0,3.0,6.0,5.0,6.0
3,0,male,11.5,1,1,14.5,S,0,Master,,11.5,11.5,11.5,11.5,11.5,5.0,3.0,6.0,7.0,6.0
3,0,male,40.5,0,2,14.5,S,0,Mr,,40.5,40.5,40.5,40.5,40.5,7.0,3.0,6.0,5.0,5.0
3,0,female,10.0,0,2,24.15,S,0,Miss,,10.0,10.0,10.0,10.0,10.0,6.0,3.0,6.0,6.0,6.0
3,0,male,36.0,1,1,24.15,S,0,Mr,,36.0,36.0,36.0,36.0,36.0,6.0,2.0,6.0,7.0,6.0
3,0,female,30.0,1,1,24.15,S,0,Mrs,,30.0,30.0,30.0,30.0,30.0,7.0,3.0,6.0,7.0,6.0
3,0,male,,0,0,9.5,S,0,Mr,,25.0,29.0,18.0,24.0,23.0,5.0,4.0,6.0,5.0,6.0
3,0,male,33.0,0,0,9.5,S,0,Mr,,33.0,33.0,33.0,33.0,33.0,7.0,4.0,6.0,7.0,5.0
3,0,male,28.0,0,0,9.5,S,0,Mr,,28.0,28.0,28.0,28.0,28.0,6.0,4.0,6.0,5.0,5.0
3,0,male,28.0,0,0,9.5,S,0,Mr,,28.0,28.0,28.0,28.0,28.0,7.0,3.0,5.0,6.0,6.0
3,0,male,47.0,0,0,9.0,S,0,Mr,,47.0,47.0,47.0,47.0,47.0,7.0,4.0,6.0,5.0,6.0
3,0,female,18.0,2,0,18.0,S,0,Miss,,18.0,18.0,18.0,18.0,18.0,5.0,4.0,6.0,7.0,7.0
3,0,male,31.0,3,0,18.0,S,0,Mr,,31.0,31.0,31.0,31.0,31.0,6.0,2.0,5.0,7.0,7.0
3,0,male,16.0,2,0,18.0,S,0,Mr,,16.0,16.0,16.0,16.0,16.0,7.0,3.0,6.0,5.0,6.0
3,0,female,31.0,1,0,18.0,S,0,Mrs,,31.0,31.0,31.0,31.0,31.0,7.0,3.0,6.0,7.0,6.0
3,1,male,22.0,0,0,7.225,C,1,Mr,,22.0,22.0,22.0,22.0,22.0,7.0,2.0,5.0,5.0,5.0
3,0,male,20.0,0,0,7.8542,S,0,Mr,,20.0,20.0,20.0,20.0,20.0,6.0,2.0,6.0,6.0,5.0
3,0,female,14.0,0,0,7.8542,S,0,Miss,,14.0,14.0,14.0,14.0,14.0,7.0,4.0,6.0,7.0,6.0
3,0,male,22.0,0,0,7.8958,S,0,Mr,,22.0,22.0,22.0,22.0,22.0,7.0,4.0,5.0,7.0,6.0
3,0,male,22.0,0,0,9.0,S,0,Mr,,22.0,22.0,22.0,22.0,22.0,7.0,2.0,6.0,6.0,5.0
3,0,male,,0,0,8.05,S,0,Mr,,40.0,29.0,18.0,31.0,29.0,5.0,5.0,6.0,5.0,6.0
3,0,male,,0,0,7.55,S,0,Mr,,39.0,29.0,23.0,19.0,39.0,7.0,5.0,6.0,7.0,6.0
3,0,male,,0,0,8.05,S,0,Mr,,20.0,36.0,18.0,24.0,29.0,7.0,4.0,6.0,7.0,5.0
3,0,male,32.5,0,0,9.5,S,0,Mr,,32.5,32.5,32.5,32.5,32.5,5.0,3.0,5.0,7.0,6.0
3,1,female,38.0,0,0,7.2292,C,1,Mrs,,38.0,38.0,38.0,38.0,38.0,6.0,2.0,5.0,7.0,5.0
3,0,male,51.0,0,0,7.75,S,0,Mr,,51.0,51.0,51.0,51.0,51.0,5.0,4.0,6.0,5.0,6.0
3,0,male,18.0,1,0,6.4958,S,0,Mr,,18.0,18.0,18.0,18.0,18.0,7.0,4.0,6.0,5.0,6.0
3,0,male,21.0,1,0,6.4958,S,0,Mr,,21.0,21.0,21.0,21.0,21.0,7.0,4.0,6.0,7.0,6.0
3,1,female,47.0,1,0,7.0,S,0,Mrs,,47.0,47.0,47.0,47.0,47.0,5.0,1.0,5.0,6.0,6.0
3,0,male,,0,0,8.7125,S,0,Mr,,20.0,36.0,23.0,31.0,45.0,7.0,4.0,5.0,7.0,6.0
3,0,male,,0,0,7.55,S,0,Mr,,39.0,29.0,54.0,16.0,39.0,5.0,5.0,5.0,6.0,6.0
3,0,male,,0,0,8.05,S,0,Mr,,40.0,60.0,54.0,24.0,39.0,7.0,3.0,6.0,7.0,6.0
3,0,male,28.5,0,0,16.1,S,0,Mr,,28.5,28.5,28.5,28.5,28.5,7.0,4.0,6.0,5.0,6.0
3,0,male,21.0,0,0,7.25,S,0,Mr,,21.0,21.0,21.0,21.0,21.0,6.0,5.0,6.0,7.0,6.0
3,0,male,27.0,0,0,8.6625,S,0,Mr,,27.0,27.0,27.0,27.0,27.0,7.0,4.0,6.0,6.0,6.0
3,0,male,,0,0,7.25,S,0,Mr,,19.0,17.0,28.0,31.0,45.0,7.0,3.0,5.0,7.0,5.0
3,0,male,36.0,0,0,9.5,S,0,Mr,,36.0,36.0,36.0,36.0,36.0,6.0,3.0,6.0,6.0,5.0
3,0,male,27.0,1,0,14.4542,C,1,Mr,,27.0,27.0,27.0,27.0,27.0,6.0,4.0,6.0,7.0,5.0
3,1,female,15.0,1,0,14.4542,C,0,Mrs,,15.0,15.0,15.0,15.0,15.0,5.0,3.0,6.0,6.0,6.0
3,0,male,45.5,0,0,7.225,C,0,Mr,,45.5,45.5,45.5,45.5,45.5,6.0,3.0,6.0,7.0,6.0
3,0,male,,0,0,7.225,C,0,Mr,,29.0,54.0,30.0,24.0,36.0,7.0,3.0,6.0,7.0,5.0
3,0,male,,0,0,14.4583,C,0,Mr,,23.0,41.0,22.0,14.0,38.0,7.0,2.0,6.0,6.0,6.0
3,0,female,14.5,1,0,14.4542,C,0,Miss,,14.5,14.5,14.5,14.5,14.5,7.0,2.0,5.0,7.0,6.0
3,0,female,,1,0,14.4542,C,0,Miss,,3.0,18.0,4.0,0.8333,4.0,7.0,1.0,6.0,7.0,5.0
3,0,male,26.5,0,0,7.225,C,0,Mr,,26.5,26.5,26.5,26.5,26.5,5.0,3.0,5.0,6.0,5.0
3,0,male,27.0,0,0,7.225,C,0,Mr,,27.0,27.0,27.0,27.0,27.0,7.0,3.0,5.0,5.0,6.0
3,0,male,29.0,0,0,7.875,S,0,Mr,,29.0,29.0,29.0,29.0,29.0,7.0,3.0,5.0,6.0,6.0
